START_DATE,START_TIME,START_TIME_ET,SUBJECT,LOCATION,DESCRIPTION,END_DATE,END_DATE_ET,END_TIME,END_TIME_ET,REMINDER_OFF,REMINDER_ON,REMINDER_DATE,REMINDER_TIME,REMINDER_TIME_ET,SHOWTIMEAS_FREE,SHOWTIMEAS_BUSY
2024-09-23,5:00 PM,5:00 PM,Columbus 1 - Buffalo 6,KeyBank Center - null, ,2024-09-23,2024-09-23,8:00 PM,8:00 PM,false,true,2024-09-23,4:00 PM,4:00 PM,FREE,BUSY
2024-09-30,7:00 PM,7:00 PM,Detroit 3 - Buffalo 4,KeyBank Center - null, ,2024-09-30,2024-09-30,10:00 PM,10:00 PM,false,true,2024-09-30,6:00 PM,6:00 PM,FREE,BUSY
2024-10-04,7:00 PM,1:00 PM,New Jersey 4 - Buffalo 1,O2 Czech Republic - Buffalo - NY,SN / NHLN /  MSGSN /  MSG-B,2024-10-04,2024-10-04,10:00 PM,4:00 PM,false,true,2024-10-04,6:00 PM,12:00 PM,FREE,BUSY
2024-10-10,7:00 PM,7:00 PM,Los Angeles 3 - Buffalo 1,KeyBank Center - Buffalo - NY,BSW /  MSG-B,2024-10-10,2024-10-10,10:00 PM,10:00 PM,false,true,2024-10-10,6:00 PM,6:00 PM,FREE,BUSY
2024-10-12,7:00 PM,7:00 PM,Florida 2 - Buffalo 5,KeyBank Center - Buffalo - NY,SCRIPPS /  MSG-B,2024-10-12,2024-10-12,10:00 PM,10:00 PM,false,true,2024-10-12,6:00 PM,6:00 PM,FREE,BUSY
2024-10-22,7:00 PM,7:00 PM,Dallas 2 - Buffalo 4,KeyBank Center - Buffalo - NY,Victory+ /  MSG-B,2024-10-22,2024-10-22,10:00 PM,10:00 PM,false,true,2024-10-22,6:00 PM,6:00 PM,FREE,BUSY
2024-10-26,1:00 PM,1:00 PM,Detroit 3 - Buffalo 5,KeyBank Center - Buffalo - NY,SN /  FDSNDET /  MSG-B,2024-10-26,2024-10-26,4:00 PM,4:00 PM,false,true,2024-10-26,12:00 PM,12:00 PM,FREE,BUSY
2024-10-28,7:00 PM,7:00 PM,Florida 5 - Buffalo 2,KeyBank Center - Buffalo - NY,SCRIPPS /  MSG-B,2024-10-28,2024-10-28,10:00 PM,10:00 PM,false,true,2024-10-28,6:00 PM,6:00 PM,FREE,BUSY
2024-11-01,7:00 PM,7:00 PM,Ny Islanders 4 - Buffalo 3,KeyBank Center - Buffalo - NY,SNE / SNO / SNP /  MSGSN /  MSG-B,2024-11-01,2024-11-01,10:00 PM,10:00 PM,false,true,2024-11-01,6:00 PM,6:00 PM,FREE,BUSY
2024-11-05,7:00 PM,7:00 PM,Ottawa 1 - Buffalo 5,KeyBank Center - Buffalo - NY,RDS2 / TSN5 /  MSG-B,2024-11-05,2024-11-05,10:00 PM,10:00 PM,false,true,2024-11-05,6:00 PM,6:00 PM,FREE,BUSY
2024-11-09,1:00 PM,1:00 PM,Calgary 2 - Buffalo 3,KeyBank Center - Buffalo - NY,SN /  MSG-B,2024-11-09,2024-11-09,4:00 PM,4:00 PM,false,true,2024-11-09,12:00 PM,12:00 PM,FREE,BUSY
2024-11-11,12:30 PM,12:30 PM,Montréal 7 - Buffalo 5,KeyBank Center - Buffalo - NY,RDS / TSN2 /  MSG-B,2024-11-11,2024-11-11,3:30 PM,3:30 PM,false,true,2024-11-11,11:30 AM,11:30 AM,FREE,BUSY
2024-11-14,7:30 PM,7:30 PM,St. Louis 3 - Buffalo 4,KeyBank Center - Buffalo - NY,ESPN+ / HULU,2024-11-14,2024-11-14,10:30 PM,10:30 PM,false,true,2024-11-14,6:30 PM,6:30 PM,FREE,BUSY
2024-11-27,7:00 PM,7:00 PM,Minnesota 1 - Buffalo 0,KeyBank Center - Buffalo - NY,FDSNNO / FDSNWI /  MSG-B,2024-11-27,2024-11-27,10:00 PM,10:00 PM,false,true,2024-11-27,6:00 PM,6:00 PM,FREE,BUSY
2024-11-29,3:00 PM,3:00 PM,Vancouver 4 - Buffalo 3,KeyBank Center - Buffalo - NY,SNP /  MSG-B,2024-11-29,2024-11-29,6:00 PM,6:00 PM,false,true,2024-11-29,2:00 PM,2:00 PM,FREE,BUSY
2024-12-03,7:00 PM,7:00 PM,Colorado 5 - Buffalo 4,KeyBank Center - Buffalo - NY,ALT / KTVD /  MSG-B,2024-12-03,2024-12-03,10:00 PM,10:00 PM,false,true,2024-12-03,6:00 PM,6:00 PM,FREE,BUSY
2024-12-05,7:00 PM,7:00 PM,Winnipeg 3 - Buffalo 2,KeyBank Center - Buffalo - NY,TSN3 /  MSG-B,2024-12-05,2024-12-05,10:00 PM,10:00 PM,false,true,2024-12-05,6:00 PM,6:00 PM,FREE,BUSY
2024-12-07,1:00 PM,1:00 PM,Utah 5 - Buffalo 2,KeyBank Center - Buffalo - NY,SN1 /  Utah16 /  MSG-B,2024-12-07,2024-12-07,4:00 PM,4:00 PM,false,true,2024-12-07,12:00 PM,12:00 PM,FREE,BUSY
2024-12-09,7:00 PM,7:00 PM,Detroit 6 - Buffalo 5,KeyBank Center - Buffalo - NY,FDSNDET /  MSG-B,2024-12-09,2024-12-09,10:00 PM,10:00 PM,false,true,2024-12-09,6:00 PM,6:00 PM,FREE,BUSY
2024-12-11,7:00 PM,7:00 PM,Ny Rangers 3 - Buffalo 2,KeyBank Center - Buffalo - NY,TNT / truTV / MAX,2024-12-11,2024-12-11,10:00 PM,10:00 PM,false,true,2024-12-11,6:00 PM,6:00 PM,FREE,BUSY
2024-12-20,7:00 PM,7:00 PM,Toronto 6 - Buffalo 3,KeyBank Center - Buffalo - NY,ESPN+ / HULU /  SNO,2024-12-20,2024-12-20,10:00 PM,10:00 PM,false,true,2024-12-20,6:00 PM,6:00 PM,FREE,BUSY
2024-12-27,7:00 PM,7:00 PM,Chicago 2 - Buffalo 6,KeyBank Center - Buffalo - NY,SNE / SNW / SNP / ESPN2,2024-12-27,2024-12-27,10:00 PM,10:00 PM,false,true,2024-12-27,6:00 PM,6:00 PM,FREE,BUSY
2025-01-06,7:00 PM,7:00 PM,Washington at Buffalo,KeyBank Center - Buffalo - NY,NHLN /  MNMT /  MSG-B,2025-01-06,2025-01-06,10:00 PM,10:00 PM,false,true,2025-01-06,6:00 PM,6:00 PM,FREE,BUSY
2025-01-11,4:00 PM,4:00 PM,Seattle at Buffalo,KeyBank Center - Buffalo - NY,SN /  KONG / KHN /  MSG-B,2025-01-11,2025-01-11,7:00 PM,7:00 PM,false,true,2025-01-11,3:00 PM,3:00 PM,FREE,BUSY
2025-01-15,6:00 PM,6:00 PM,Carolina at Buffalo,KeyBank Center - Buffalo - NY,TVAS / TNT / truTV / MAX,2025-01-15,2025-01-15,9:00 PM,9:00 PM,false,true,2025-01-15,5:00 PM,5:00 PM,FREE,BUSY
2025-01-17,7:00 PM,7:00 PM,Pittsburgh at Buffalo,KeyBank Center - Buffalo - NY,TVAS / SN360 / SNE / SNP /  SN-PIT /  MSG-B,2025-01-17,2025-01-17,10:00 PM,10:00 PM,false,true,2025-01-17,6:00 PM,6:00 PM,FREE,BUSY
2025-01-28,7:00 PM,7:00 PM,Boston at Buffalo,KeyBank Center - Buffalo - NY,SNE / SNO / SNP /  NESN /  MSG-B,2025-01-28,2025-01-28,10:00 PM,10:00 PM,false,true,2025-01-28,6:00 PM,6:00 PM,FREE,BUSY
2025-01-31,7:00 PM,7:00 PM,Nashville at Buffalo,KeyBank Center - Buffalo - NY,TVAS / NHLN /  FDSNSO /  MSG-B,2025-01-31,2025-01-31,10:00 PM,10:00 PM,false,true,2025-01-31,6:00 PM,6:00 PM,FREE,BUSY
2025-02-02,1:00 PM,1:00 PM,New Jersey at Buffalo,KeyBank Center - Buffalo - NY,SN /  MSGSN /  MSG-B,2025-02-02,2025-02-02,4:00 PM,4:00 PM,false,true,2025-02-02,12:00 PM,12:00 PM,FREE,BUSY
2025-02-04,7:00 PM,7:00 PM,Columbus at Buffalo,KeyBank Center - Buffalo - NY,FDSNOH /  MSG-B,2025-02-04,2025-02-04,10:00 PM,10:00 PM,false,true,2025-02-04,6:00 PM,6:00 PM,FREE,BUSY
2025-02-22,5:30 PM,5:30 PM,Ny Rangers at Buffalo,KeyBank Center - Buffalo - NY,MSG /  MSG-B,2025-02-22,2025-02-22,8:30 PM,8:30 PM,false,true,2025-02-22,4:30 PM,4:30 PM,FREE,BUSY
2025-02-25,7:00 PM,7:00 PM,Anaheim at Buffalo,KeyBank Center - Buffalo - NY,KCOP-13 / Victory+ /  MSG-B,2025-02-25,2025-02-25,10:00 PM,10:00 PM,false,true,2025-02-25,6:00 PM,6:00 PM,FREE,BUSY
2025-03-01,7:00 PM,7:00 PM,Montréal at Buffalo,KeyBank Center - Buffalo - NY,TVAS / CITY / SNE /  MSG-B,2025-03-01,2025-03-01,10:00 PM,10:00 PM,false,true,2025-03-01,6:00 PM,6:00 PM,FREE,BUSY
2025-03-04,7:00 PM,7:00 PM,San Jose at Buffalo,KeyBank Center - Buffalo - NY,NBCSCA /  MSG-B,2025-03-04,2025-03-04,10:00 PM,10:00 PM,false,true,2025-03-04,6:00 PM,6:00 PM,FREE,BUSY
2025-03-10,6:30 PM,6:30 PM,Edmonton at Buffalo,KeyBank Center - Buffalo - NY,ESPN+ / HULU /  SNW,2025-03-10,2025-03-10,9:30 PM,9:30 PM,false,true,2025-03-10,5:30 PM,5:30 PM,FREE,BUSY
2025-03-15,12:30 PM,12:30 PM,Vegas at Buffalo,KeyBank Center - Buffalo - NY,TVAS / SN /  SCRIPPS /  MSG-B,2025-03-15,2025-03-15,3:30 PM,3:30 PM,false,true,2025-03-15,11:30 AM,11:30 AM,FREE,BUSY
2025-03-25,7:00 PM,7:00 PM,Ottawa at Buffalo,KeyBank Center - Buffalo - NY,RDS2 / TSN5 /  MSG-B,2025-03-25,2025-03-25,10:00 PM,10:00 PM,false,true,2025-03-25,6:00 PM,6:00 PM,FREE,BUSY
2025-03-27,7:00 PM,7:00 PM,Pittsburgh at Buffalo,KeyBank Center - Buffalo - NY,SNE / SNO / SNP /  SN-PIT /  MSG-B,2025-03-27,2025-03-27,10:00 PM,10:00 PM,false,true,2025-03-27,6:00 PM,6:00 PM,FREE,BUSY
2025-04-05,7:00 PM,7:00 PM,Tampa Bay at Buffalo,KeyBank Center - Buffalo - NY,FDSNSUN /  MSG-B,2025-04-05,2025-04-05,10:00 PM,10:00 PM,false,true,2025-04-05,6:00 PM,6:00 PM,FREE,BUSY
2025-04-06,6:00 PM,6:00 PM,Boston at Buffalo,KeyBank Center - Buffalo - NY,NESN /  MSG-B,2025-04-06,2025-04-06,9:00 PM,9:00 PM,false,true,2025-04-06,5:00 PM,5:00 PM,FREE,BUSY
2025-04-08,7:00 PM,7:00 PM,Carolina at Buffalo,KeyBank Center - Buffalo - NY,FDSNSO /  MSG-B,2025-04-08,2025-04-08,10:00 PM,10:00 PM,false,true,2025-04-08,6:00 PM,6:00 PM,FREE,BUSY
2025-04-15,7:00 PM,7:00 PM,Toronto at Buffalo,KeyBank Center - Buffalo - NY,TSN4 /  MSG-B,2025-04-15,2025-04-15,10:00 PM,10:00 PM,false,true,2025-04-15,6:00 PM,6:00 PM,FREE,BUSY
2025-04-17,7:00 PM,7:00 PM,Philadelphia at Buffalo,KeyBank Center - Buffalo - NY,NBCSP /  MSG-B,2025-04-17,2025-04-17,10:00 PM,10:00 PM,false,true,2025-04-17,6:00 PM,6:00 PM,FREE,BUSY
2024-09-27,7:00 PM,7:00 PM,Chicago 0 - Detroit 2,Little Caesars Arena - null, ,2024-09-27,2024-09-27,10:00 PM,10:00 PM,false,true,2024-09-27,6:00 PM,6:00 PM,FREE,BUSY
2024-09-30,7:00 PM,7:00 PM,Pittsburgh 5 - Detroit 1,Little Caesars Arena - null, ,2024-09-30,2024-09-30,10:00 PM,10:00 PM,false,true,2024-09-30,6:00 PM,6:00 PM,FREE,BUSY
2024-10-03,7:00 PM,7:00 PM,Toronto 2 - Detroit 0,Little Caesars Arena - null,SN1 /  BSDET,2024-10-03,2024-10-03,10:00 PM,10:00 PM,false,true,2024-10-03,6:00 PM,6:00 PM,FREE,BUSY
2024-10-04,7:00 PM,7:00 PM,Ottawa 4 - Detroit 3,Little Caesars Arena - null,NHLN /  TSN5 /  BSDET,2024-10-04,2024-10-04,10:00 PM,10:00 PM,false,true,2024-10-04,6:00 PM,6:00 PM,FREE,BUSY
2024-10-10,8:00 PM,8:00 PM,Pittsburgh 6 - Detroit 3,Little Caesars Arena - Detroit - MI,SN360 /  SN-PIT /  BSDET,2024-10-10,2024-10-10,11:00 PM,11:00 PM,false,true,2024-10-10,7:00 PM,7:00 PM,FREE,BUSY
2024-10-12,7:00 PM,7:00 PM,Nashville 0 - Detroit 3,Little Caesars Arena - Detroit - MI,BSSO /  BSDET,2024-10-12,2024-10-12,10:00 PM,10:00 PM,false,true,2024-10-12,6:00 PM,6:00 PM,FREE,BUSY
2024-10-17,7:30 PM,7:30 PM,Ny Rangers 5 - Detroit 2,Little Caesars Arena - Detroit - MI,ESPN+ / HULU,2024-10-17,2024-10-17,10:30 PM,10:30 PM,false,true,2024-10-17,6:30 PM,6:30 PM,FREE,BUSY
2024-10-24,7:00 PM,7:00 PM,New Jersey 3 - Detroit 5,Little Caesars Arena - Detroit - MI,MSGSN /  FDSNDET,2024-10-24,2024-10-24,10:00 PM,10:00 PM,false,true,2024-10-24,6:00 PM,6:00 PM,FREE,BUSY
2024-10-27,6:00 PM,6:00 PM,Edmonton 3 - Detroit 2,Little Caesars Arena - Detroit - MI,SN / NHLN /  FDSNDET,2024-10-27,2024-10-27,9:00 PM,9:00 PM,false,true,2024-10-27,5:00 PM,5:00 PM,FREE,BUSY
2024-10-30,7:30 PM,7:30 PM,Winnipeg 6 - Detroit 2,Little Caesars Arena - Detroit - MI,SN1 /  FDSNDET,2024-10-30,2024-10-30,10:30 PM,10:30 PM,false,true,2024-10-30,6:30 PM,6:30 PM,FREE,BUSY
2024-11-02,7:00 PM,7:00 PM,Buffalo 1 - Detroit 2,Little Caesars Arena - Detroit - MI,MSG-B /  FDSNDET,2024-11-02,2024-11-02,10:00 PM,10:00 PM,false,true,2024-11-02,6:00 PM,6:00 PM,FREE,BUSY
2024-11-09,7:00 PM,7:00 PM,Ny Rangers 4 - Detroit 0,Little Caesars Arena - Detroit - MI,MSG /  FDSNDET,2024-11-09,2024-11-09,10:00 PM,10:00 PM,false,true,2024-11-09,6:00 PM,6:00 PM,FREE,BUSY
2024-11-21,7:00 PM,7:00 PM,Ny Islanders 1 - Detroit 2,Little Caesars Arena - Detroit - MI,MSGSN2 /  FDSNDET,2024-11-21,2024-11-21,10:00 PM,10:00 PM,false,true,2024-11-21,6:00 PM,6:00 PM,FREE,BUSY
2024-11-23,7:00 PM,7:00 PM,Boston 2 - Detroit 1,Little Caesars Arena - Detroit - MI,NESN /  FDSNDETX,2024-11-23,2024-11-23,10:00 PM,10:00 PM,false,true,2024-11-23,6:00 PM,6:00 PM,FREE,BUSY
2024-11-27,7:30 PM,7:30 PM,Calgary 1 - Detroit 2,Little Caesars Arena - Detroit - MI,SN360 /  FDSNDETX,2024-11-27,2024-11-27,10:30 PM,10:30 PM,false,true,2024-11-27,6:30 PM,6:30 PM,FREE,BUSY
2024-11-29,3:00 PM,3:00 PM,New Jersey 5 - Detroit 4,Little Caesars Arena - Detroit - MI,MSGSN /  FDSNDET,2024-11-29,2024-11-29,6:00 PM,6:00 PM,false,true,2024-11-29,2:00 PM,2:00 PM,FREE,BUSY
2024-12-01,12:30 PM,12:30 PM,Vancouver 5 - Detroit 4,Little Caesars Arena - Detroit - MI,SN1 / SNP /  FDSNDET,2024-12-01,2024-12-01,3:30 PM,3:30 PM,false,true,2024-12-01,11:30 AM,11:30 AM,FREE,BUSY
2024-12-07,7:00 PM,7:00 PM,Colorado 2 - Detroit 1,Little Caesars Arena - Detroit - MI,ALT /  FDSNDETX,2024-12-07,2024-12-07,10:00 PM,10:00 PM,false,true,2024-12-07,6:00 PM,6:00 PM,FREE,BUSY
2024-12-14,7:00 PM,7:00 PM,Toronto 2 - Detroit 4,Little Caesars Arena - Detroit - MI,CBC / SNO / SNP / NHLN /  FDSNDET,2024-12-14,2024-12-14,10:00 PM,10:00 PM,false,true,2024-12-14,6:00 PM,6:00 PM,FREE,BUSY
2024-12-18,7:00 PM,7:00 PM,Philadelphia 4 - Detroit 6,Little Caesars Arena - Detroit - MI,TNT / truTV / MAX,2024-12-18,2024-12-18,10:00 PM,10:00 PM,false,true,2024-12-18,6:00 PM,6:00 PM,FREE,BUSY
2024-12-20,7:00 PM,7:00 PM,Montréal 4 - Detroit 3,Little Caesars Arena - Detroit - MI,RDS / TSN2 /  FDSNDET,2024-12-20,2024-12-20,10:00 PM,10:00 PM,false,true,2024-12-20,6:00 PM,6:00 PM,FREE,BUSY
2024-12-23,7:00 PM,7:00 PM,St. Louis 4 - Detroit 0,Little Caesars Arena - Detroit - MI,FDSNMW /  FDSNDET,2024-12-23,2024-12-23,10:00 PM,10:00 PM,false,true,2024-12-23,6:00 PM,6:00 PM,FREE,BUSY
2024-12-27,7:00 PM,7:00 PM,Toronto 5 - Detroit 2,Little Caesars Arena - Detroit - MI,TVAS /  SNO /  FDSNDET,2024-12-27,2024-12-27,10:00 PM,10:00 PM,false,true,2024-12-27,6:00 PM,6:00 PM,FREE,BUSY
2024-12-29,5:00 PM,5:00 PM,Washington 2 - Detroit 4,Little Caesars Arena - Detroit - MI,SN360 /  MNMT /  FDSNDET,2024-12-29,2024-12-29,8:00 PM,8:00 PM,false,true,2024-12-29,4:00 PM,4:00 PM,FREE,BUSY
2024-12-31,8:00 PM,8:00 PM,Pittsburgh 2 - Detroit 4,Little Caesars Arena - Detroit - MI,SN-PIT /  FDSNDET,2024-12-31,2024-12-31,11:00 PM,11:00 PM,false,true,2024-12-31,7:00 PM,7:00 PM,FREE,BUSY
2025-01-07,7:00 PM,7:00 PM,Ottawa at Detroit,Little Caesars Arena - Detroit - MI,RDS / TSN5 /  FDSNDET,2025-01-07,2025-01-07,10:00 PM,10:00 PM,false,true,2025-01-07,6:00 PM,6:00 PM,FREE,BUSY
2025-01-10,7:00 PM,7:00 PM,Chicago at Detroit,Little Caesars Arena - Detroit - MI,SNE / SNO / SNW / NHLN /  CHSN /  FDSNDET,2025-01-10,2025-01-10,10:00 PM,10:00 PM,false,true,2025-01-10,6:00 PM,6:00 PM,FREE,BUSY
2025-01-12,3:00 PM,3:00 PM,Seattle at Detroit,Little Caesars Arena - Detroit - MI,SN / NHLN /  KONG / KHN /  FDSNDET,2025-01-12,2025-01-12,6:00 PM,6:00 PM,false,true,2025-01-12,2:00 PM,2:00 PM,FREE,BUSY
2025-01-14,7:00 PM,7:00 PM,San Jose at Detroit,Little Caesars Arena - Detroit - MI,NBCSCA /  FDSNDET,2025-01-14,2025-01-14,10:00 PM,10:00 PM,false,true,2025-01-14,6:00 PM,6:00 PM,FREE,BUSY
2025-01-23,7:00 PM,7:00 PM,Montréal at Detroit,Little Caesars Arena - Detroit - MI,RDS / TSN2 /  FDSNDET,2025-01-23,2025-01-23,10:00 PM,10:00 PM,false,true,2025-01-23,6:00 PM,6:00 PM,FREE,BUSY
2025-01-25,7:00 PM,7:00 PM,Tampa Bay at Detroit,Little Caesars Arena - Detroit - MI,FDSNSUN /  FDSNDET,2025-01-25,2025-01-25,10:00 PM,10:00 PM,false,true,2025-01-25,6:00 PM,6:00 PM,FREE,BUSY
2025-01-27,7:00 PM,7:00 PM,Los Angeles at Detroit,Little Caesars Arena - Detroit - MI,NHLN /  FDSNW /  FDSNDETX,2025-01-27,2025-01-27,10:00 PM,10:00 PM,false,true,2025-01-27,6:00 PM,6:00 PM,FREE,BUSY
2025-02-08,1:00 PM,1:00 PM,Tampa Bay at Detroit,Little Caesars Arena - Detroit - MI,SN / ESPN+ / ABC,2025-02-08,2025-02-08,4:00 PM,4:00 PM,false,true,2025-02-08,12:00 PM,12:00 PM,FREE,BUSY
2025-02-22,12:30 PM,12:30 PM,Minnesota at Detroit,Little Caesars Arena - Detroit - MI,ESPN+ / ABC,2025-02-22,2025-02-22,3:30 PM,3:30 PM,false,true,2025-02-22,11:30 AM,11:30 AM,FREE,BUSY
2025-02-23,6:00 PM,6:00 PM,Anaheim at Detroit,Little Caesars Arena - Detroit - MI,SN /  KCOP-13 / Victory+ /  FDSNDETX,2025-02-23,2025-02-23,9:00 PM,9:00 PM,false,true,2025-02-23,5:00 PM,5:00 PM,FREE,BUSY
2025-02-27,7:00 PM,7:00 PM,Columbus at Detroit,Little Caesars Arena - Detroit - MI,FDSNOH /  FDSNDET,2025-02-27,2025-02-27,10:00 PM,10:00 PM,false,true,2025-02-27,6:00 PM,6:00 PM,FREE,BUSY
2025-03-04,7:00 PM,7:00 PM,Carolina at Detroit,Little Caesars Arena - Detroit - MI,FDSNSO /  FDSNDET,2025-03-04,2025-03-04,10:00 PM,10:00 PM,false,true,2025-03-04,6:00 PM,6:00 PM,FREE,BUSY
2025-03-06,7:00 PM,7:00 PM,Utah at Detroit,Little Caesars Arena - Detroit - MI,Utah16 /  FDSNDET,2025-03-06,2025-03-06,10:00 PM,10:00 PM,false,true,2025-03-06,6:00 PM,6:00 PM,FREE,BUSY
2025-03-12,7:30 PM,7:30 PM,Buffalo at Detroit,Little Caesars Arena - Detroit - MI,TVAS / TNT / truTV / MAX /  FDSNDET,2025-03-12,2025-03-12,10:30 PM,10:30 PM,false,true,2025-03-12,6:30 PM,6:30 PM,FREE,BUSY
2025-03-16,1:00 PM,1:00 PM,Vegas at Detroit,Little Caesars Arena - Detroit - MI,TVAS / SN / TNT / truTV / MAX /  SCRIPPS,2025-03-16,2025-03-16,4:00 PM,4:00 PM,false,true,2025-03-16,12:00 PM,12:00 PM,FREE,BUSY
2025-03-27,7:00 PM,7:00 PM,Ottawa at Detroit,Little Caesars Arena - Detroit - MI,RDS2 / TSN5 /  FDSNDETX,2025-03-27,2025-03-27,10:00 PM,10:00 PM,false,true,2025-03-27,6:00 PM,6:00 PM,FREE,BUSY
2025-03-29,8:00 PM,8:00 PM,Boston at Detroit,Little Caesars Arena - Detroit - MI,ESPN+ / ABC,2025-03-29,2025-03-29,11:00 PM,11:00 PM,false,true,2025-03-29,7:00 PM,7:00 PM,FREE,BUSY
2025-04-04,7:00 PM,7:00 PM,Carolina at Detroit,Little Caesars Arena - Detroit - MI,FDSNSO /  FDSNDET,2025-04-04,2025-04-04,10:00 PM,10:00 PM,false,true,2025-04-04,6:00 PM,6:00 PM,FREE,BUSY
2025-04-06,5:30 PM,5:30 PM,Florida at Detroit,Little Caesars Arena - Detroit - MI,TNT / truTV / MAX,2025-04-06,2025-04-06,8:30 PM,8:30 PM,false,true,2025-04-06,4:30 PM,4:30 PM,FREE,BUSY
2025-04-14,7:00 PM,7:00 PM,Dallas at Detroit,Little Caesars Arena - Detroit - MI,Victory+ /  FDSNDETX,2025-04-14,2025-04-14,10:00 PM,10:00 PM,false,true,2025-04-14,6:00 PM,6:00 PM,FREE,BUSY
2024-09-22,4:00 PM,6:00 PM,Winnipeg 2 - Edmonton 3,Rogers Place - null, ,2024-09-22,2024-09-22,7:00 PM,9:00 PM,false,true,2024-09-22,3:00 PM,5:00 PM,FREE,BUSY
2024-09-23,7:00 PM,9:00 PM,Calgary 6 - Edmonton 3,Rogers Place - null, ,2024-09-23,2024-09-24,10:00 PM,12:00 AM,false,true,2024-09-23,6:00 PM,8:00 PM,FREE,BUSY
2024-09-28,7:00 PM,9:00 PM,Seattle 4 - Edmonton 5,Rogers Place - null,KONG / KHN,2024-09-28,2024-09-29,10:00 PM,12:00 AM,false,true,2024-09-28,6:00 PM,8:00 PM,FREE,BUSY
2024-09-30,7:00 PM,9:00 PM,Vancouver 2 - Edmonton 3,Rogers Place - null,SN,2024-09-30,2024-10-01,10:00 PM,12:00 AM,false,true,2024-09-30,6:00 PM,8:00 PM,FREE,BUSY
2024-10-09,8:00 PM,10:00 PM,Winnipeg 6 - Edmonton 0,Rogers Place - Edmonton - AB,TVAS / SNE / SNO / SNW,2024-10-09,2024-10-10,11:00 PM,1:00 AM,false,true,2024-10-09,7:00 PM,9:00 PM,FREE,BUSY
2024-10-12,8:00 PM,10:00 PM,Chicago 5 - Edmonton 2,Rogers Place - Edmonton - AB,CBC / SNE / SNO / SNP /  CHSN,2024-10-12,2024-10-13,11:00 PM,1:00 AM,false,true,2024-10-12,7:00 PM,9:00 PM,FREE,BUSY
2024-10-13,6:00 PM,8:00 PM,Calgary 4 - Edmonton 1,Rogers Place - Edmonton - AB,TVAS / SN / NHLN,2024-10-13,2024-10-13,9:00 PM,11:00 PM,false,true,2024-10-13,5:00 PM,7:00 PM,FREE,BUSY
2024-10-15,8:00 PM,10:00 PM,Philadelphia 3 - Edmonton 4,Rogers Place - Edmonton - AB,TVAS / SN1 / ESPN,2024-10-15,2024-10-16,11:00 PM,1:00 AM,false,true,2024-10-15,7:00 PM,9:00 PM,FREE,BUSY
2024-10-22,7:00 PM,9:00 PM,Carolina 3 - Edmonton 2,Rogers Place - Edmonton - AB,TVAS /  FDSNSO /  SNW,2024-10-22,2024-10-23,10:00 PM,12:00 AM,false,true,2024-10-22,6:00 PM,8:00 PM,FREE,BUSY
2024-10-25,7:00 PM,9:00 PM,Pittsburgh 0 - Edmonton 4,Rogers Place - Edmonton - AB,TVAS / SN1 /  SN-PIT,2024-10-25,2024-10-26,10:00 PM,12:00 AM,false,true,2024-10-25,6:00 PM,8:00 PM,FREE,BUSY
2024-11-04,6:30 PM,8:30 PM,New Jersey 3 - Edmonton 0,Rogers Place - Edmonton - AB,NHLN / Prime /  MSGSN,2024-11-04,2024-11-04,9:30 PM,11:30 PM,false,true,2024-11-04,5:30 PM,7:30 PM,FREE,BUSY
2024-11-06,6:30 PM,8:30 PM,Vegas 4 - Edmonton 2,Rogers Place - Edmonton - AB,TVAS / SN /  SCRIPPS,2024-11-06,2024-11-06,9:30 PM,11:30 PM,false,true,2024-11-06,5:30 PM,7:30 PM,FREE,BUSY
2024-11-12,7:00 PM,9:00 PM,Ny Islanders 3 - Edmonton 4,Rogers Place - Edmonton - AB,TVAS /  MSGSN /  SNW,2024-11-12,2024-11-13,10:00 PM,12:00 AM,false,true,2024-11-12,6:00 PM,8:00 PM,FREE,BUSY
2024-11-14,7:00 PM,9:00 PM,Nashville 2 - Edmonton 3,Rogers Place - Edmonton - AB,FDSNSO /  SNW,2024-11-14,2024-11-15,10:00 PM,12:00 AM,false,true,2024-11-14,6:00 PM,8:00 PM,FREE,BUSY
2024-11-21,7:00 PM,9:00 PM,Minnesota 5 - Edmonton 3,Rogers Place - Edmonton - AB,TVAS /  FDSNNOX / FDSNWI /  SNW,2024-11-21,2024-11-22,10:00 PM,12:00 AM,false,true,2024-11-21,6:00 PM,8:00 PM,FREE,BUSY
2024-11-23,8:00 PM,10:00 PM,Ny Rangers 2 - Edmonton 6,Rogers Place - Edmonton - AB,CBC / CITY / SN /  MSG,2024-11-23,2024-11-24,11:00 PM,1:00 AM,false,true,2024-11-23,7:00 PM,9:00 PM,FREE,BUSY
2024-12-05,7:00 PM,9:00 PM,Columbus 3 - Edmonton 6,Rogers Place - Edmonton - AB,FDSNOH /  SNW,2024-12-05,2024-12-06,10:00 PM,12:00 AM,false,true,2024-12-05,6:00 PM,8:00 PM,FREE,BUSY
2024-12-07,8:00 PM,10:00 PM,St. Louis 2 - Edmonton 4,Rogers Place - Edmonton - AB,CBC / SN1 / CITY / SN /  FDSNMW,2024-12-07,2024-12-08,11:00 PM,1:00 AM,false,true,2024-12-07,7:00 PM,9:00 PM,FREE,BUSY
